name,series,character,release,price,size,sculptor,painter,material,brand,url,blog_url
"有坂 香月　競泳Ver.","となグラ！","","2007年6月発売 ","4,200円（税込） ","1/8 スケール 全高：約190mm","森川 裕光","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/332/,""
"エスカレイヤー","超昴天使エスカレイヤー","","2008年1月発売  2007年5月発売 ","5,800円（税込） ","1/8 スケール 全高：約200mm","倉本 育馬（ミリメートルモデリング）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/311/,""
"風のうしろを歩むもの","塵骸魔京","","2007年5月発売 ","4,800円（税込） ","1/8 スケール 全高：約145mm","竹内 剛太郎（アトリエバンブー）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/312/,""
"周防 美琴　水着Ver.","スクールランブル二学期","","2007年5月発売 ","4,800円（税込） ","1/8 スケール 全高：約160mm","田中 冬志","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/313/,""
"レヴィ","ブラックラグーン","","2007年4月発売 ","4,800円（税込） ","1/8 スケール 全高：約170mm","高橋 剛（一期栄華一杯酒）","―","PVC製塗装済完成品表情は２種が再現可能",Alter,https://alter-web.jp/products/307/,""
"ライダー　水着Ver.","Fate/hollow ataraxia","","2007年4月発売 ","6,800円（税込） ","1/6 スケール 全高：約280mm","矢遠 双嗣","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/309/,""
"天羽 雅音　私服Ver.","ウィッチブレイド","","2007年4月発売 ","4,800円（税込） ","1/8 スケール 全高：約210mm","田中 冬志","―","PVC製塗装済完成品変身途中の右腕も再現可能",Alter,https://alter-web.jp/products/310/,""
"フェイト・テスタロッサ","魔法少女リリカルなのはA's","","2008年5月発売  2007年4月発売  2006年12月発売 ","6,800円（税込） ","1/8 スケール 全高：約250mm（台座含む）","爪塚 ヒロユキ","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/295/,""
"斎香・Ｓ・ファルネーゼ","ぱすてるチャイムContinue","","2007年3月発売 ","5,300円（税込） ","1/8 スケール 全高：約200mm","西村 直起（Pilot）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/304/,""
"聖天使ジブリール","魔界天使ジブリール","","2007年3月発売 ","4,200円（税込） ","1/8 スケール 全高：約130mm","沼倉 としあき","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/305/,""
"ルイズ","ゼロの使い魔","","2007年2月発売 ","4,800円（税込） ","1/8 スケール 全高：約190mm","竹内 剛太郎（アトリエバンブー）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/301/,""
"沢近 愛理　水着Ver.","スクールランブル二学期","","2007年2月発売 ","4,800円（税込） ","1/8 スケール 全長：約200mm","田中 冬志","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/302/,""
"津崎 青葉 & モリビト2号","JINKI:EXTEND","","2007年2月発売 ","6,800円（税込） ","1/8 スケール 全高：【津崎 青葉】約160mm NONスケール 　　　【モリビト2号】約70mm","爪塚 ヒロユキ【津崎 青葉】 山本 洋平 & みうら おさみ【モリビト2号】","―","PVC製塗装済完成品モリビト2号は上半身各種が可動式／武器や付け替え用手首等のパーツが付属",Alter,https://alter-web.jp/products/303/,""
"橘 玲","ぱにぽにだっしゅ！","","2007年1月発売 ","4,800円（税込） ","1/8 スケール 全高：約160mm","田中 冬志","―","PVC製塗装済完成品眼鏡は着脱可能",Alter,https://alter-web.jp/products/298/,""
"イリヤ　水着Ver.","Fate/hollow ataraxia","","2007年1月発売 ","4,800円（税込） ","1/6 スケール 全高：約195mm","紅月 一","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/299/,""
"ナギ　死神装束Ver.","Peace@Pieces","","2007年1月発売 ","5,500円（税込） ","1/8 スケール 全高：約180mm","森川 裕光","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/300/,""
"間桐 桜　戦闘服Ver.","Fate/hollow ataraxia","","2006年12月発売 ","4,800円（税込） ","1/8 スケール 全高：約200mm","足立 暁","―","PVC製塗装済完成品表情は２種が再現可能",Alter,https://alter-web.jp/products/293/,""
"カレン・オルテンシア","Fate/hollow ataraxia","","2006年12月発売 ","4,800円（税込） ","1/8 スケール 全高：約180mm","齊藤 史樹","―","PVC製塗装済完成品帽子、聖骸布は着脱可能",Alter,https://alter-web.jp/products/294/,""
"フェイト・テスタロッサ","魔法少女リリカルなのはA's","","2008年5月発売  2007年4月発売  2006年12月発売 ","6,800円（税込） ","1/8 スケール 全高：約250mm（台座含む）","爪塚 ヒロユキ","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/295/,""
"シャロン","クイズマジックアカデミー","","2008年5月発売  2006年12月発売 ","4,800円（税込） ","1/8 スケール 全高：約200mm","沼倉 としあき","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/296/,""
"イグニス","塵骸魔京","","2006年11月発売 ","5,800円（税込） ","1/8 スケール 全高：約200mm","高橋 剛（一期栄華一杯酒）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/290/,""
"セイバー　水着Ver.","Fate/hollow ataraxia","","2006年11月発売 ","5,800円（税込） ","1/6 スケール 全高：約240mm","倉本 育馬（ミリメートルモデリング）","―","PVC製塗装済完成品カキ氷機、へたれセイバーが付属",Alter,https://alter-web.jp/products/291/,""
"十条 紫苑","処女（おとめ）はお姉さま（ボク）に恋してる","","2006年11月発売 ","4,800円（税込） ","1/8 スケール 全高：約210mm","西村 直起（Pilot）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/292/,""
"Xenosaga　KOS-MOS","ゼノサーガ エピソードI [力への意志]","","2006年11月発売  2005年12月発売 ","4,800円（税込） ","1/8 スケール 全高：約210mm","高橋 剛（一期栄華一杯酒）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/274/,""
"アルヴィス・Ｅ・ハミルトン","ラストエグザイル","","2006年11月発売  2005年10月発売 ","3,800円（税込） ","1/8 スケール 全高：約160mm（台座含まず）","稲垣 洋","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/270/,""
"竜胆 リナ","ぱすてるチャイムContinue","","2006年10月発売 ","4,800円（税込） ","1/8 スケール 全高：約180mm","徳永 弘範","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/288/,""
"葉月　ドレスVer.","月詠 －MOON PHASE－","","2006年10月発売 ","4,200円（税込） ","1/8 スケール 全高：約100mm","猫丸","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/289/,""
"厳島 貴子","処女（おとめ）はお姉さま（ボク）に恋してる","","2006年10月発売 ","4,800円（税込） ","1/8 スケール 全高：約200mm","齊藤 史樹","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/297/,""
"ジョウ","爆裂天使","","2006年10月発売  2005年11月発売 ","4,800円（税込） ","1/8 スケール 全高：約190mm","田中 冬志","―","PVC製塗装済完成品上着は着脱可能",Alter,https://alter-web.jp/products/268/,""
"エイミー","爆裂天使","","2006年8月発売 ","4,200円（税込） ","1/8 スケール 全高：約180mm","田中 冬志","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/287/,""
"メグ","爆裂天使","","2006年8月発売  2006年3月発売 ","4,800円（税込） ","1/8 スケール 全高：約130mm","田中 冬志","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/278/,""
"ヒカル　死神装束Ver.","Peace@Pieces","","2006年7月発売 ","5,300円（税込） ","1/8 スケール 全高：約200mm","森川 裕光","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/284/,""
"黒セイバー　ドレスVer.","Fate/hollow ataraxia","","2006年7月発売 ","4,200円（税込） ","1/8 スケール 全高：約190mm","河原 隆幸","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/285/,""
"宮小路 瑞穂","処女（おとめ）はお姉さま（ボク）に恋してる","","2006年7月発売 ","4,800円（税込） ","1/8 スケール 全高：約210mm","徳永 弘範","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/286/,""
"セイ","爆裂天使","","2006年6月発売 ","4,800円（税込） ","1/8 スケール 全高：約210mm","田中 冬志","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/283/,""
"高町なのは","魔法少女リリカルなのはA's","","2006年5月発売 ","4,800円（税込） ","1/8 スケール 全高：約180mm","やまもと（Studio Delta Wave）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/282/,""
"間桐 桜　水着Ver.","Fate/hollow ataraxia","","2006年4月発売 ","5,800円（税込） ","1/6 スケール 全高：約240mm","倉本 育馬（ミリメートルモデリング）","―","PVC製塗装済完成品パレオは着脱可能",Alter,https://alter-web.jp/products/281/,""
"メグ","爆裂天使","","2006年8月発売  2006年3月発売 ","4,800円（税込） ","1/8 スケール 全高：約130mm","田中 冬志","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/278/,""
"聖天使ジブリール アリエス","魔界天使ジブリール -episode2-","","2006年3月発売 ","4,200円（税込） ","1/8 スケール 全高：約180mm","沼倉（シンセミア）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/279/,""
"ガーネット","ザ・ランブルフィッシュ","","2006年3月発売 ","5,800円（税込） ","1/7 スケール 全高：約230mm","SHIN（G・KファクトリーSHIN）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/280/,""
"セイバー　私服Ver.","Fate/hollow ataraxia","","2006年2月発売 ","4,200円（税込） ","1/8 スケール 全高：約190mm","YOSHI（how(s)）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/277/,""
"なぎさ","MAID iN HEAVEN SuperS","","2006年1月発売 ","4,200円（税込） ","1/8 スケール 全高：約200mm","沼倉（シンセミア）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/275/,""
"惣流・アスカ・ラングレー","新世紀エヴァンゲリオン","","2006年1月発売 ","6,800円（税込） ","1/5 スケール 全高：約180mm","山本苦力猿（D-SPEC）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/276/,""
"遠坂 凛　水着Ver.","Fate/hollow ataraxia","","2005年12月発売 ","5,800円（税込） ","1/6 スケール 全高：約260mm","倉本 育馬（ミリメートルモデリング）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/272/,""
"ベッキー & メソウサ","ぱにぽにだっしゅ！","","2005年12月発売 ","3,500円（税込） ","1/8 スケール 全高：約160mm","BHP（まるちしんく）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/273/,""
"Xenosaga　KOS-MOS","ゼノサーガ エピソードI [力への意志]","","2006年11月発売  2005年12月発売 ","4,800円（税込） ","1/8 スケール 全高：約210mm","高橋 剛（一期栄華一杯酒）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/274/,""
"ジョウ","爆裂天使","","2006年10月発売  2005年11月発売 ","4,800円（税込） ","1/8 スケール 全高：約190mm","田中 冬志","―","PVC製塗装済完成品上着は着脱可能",Alter,https://alter-web.jp/products/268/,""
"木ノ下 貴子　水着Ver.","Pia♥キャロットへようこそ!!3","","2005年11月発売 ","4,200円（税込） ","1/8 スケール 全高：約130mm","徳永 弘範","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/271/,""
"水樹 マイア","光と水のダフネ","","2005年10月発売 ","4,800円（税込） ","1/6 スケール 全高：約250mm","倉本 育馬（ミリメートルモデリング）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/269/,""
"アルヴィス・Ｅ・ハミルトン","ラストエグザイル","","2006年11月発売  2005年10月発売 ","3,800円（税込） ","1/8 スケール 全高：約160mm（台座含まず）","稲垣 洋","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/270/,""
"綾波 レイ","新世紀エヴァンゲリオン","","2005年9月発売 ","6,800円（税込） ","1/5 スケール 全高：約160mm","山本苦力猿（D-SPEC）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/266/,""
"パーシヴァル","グランブルーファンタジー","GRANBLUE FANTASY Percival","2023年8月発売 ","29,920円（税抜27,200円） ","1/8 スケール 全高：約270mm（武器含む）","沼倉 としあき","渡邊 恭大","PVC&ABS製塗装済完成品",Alter,https://alter-web.jp/products/532/,"/blog_altair/2022/89/,"
"アーチャー／ギルガメッシュ","Fate/Grand Order","Fate/Grand Order Archer/Gilgamesh","2023年7月発売 ","29,480円（税抜26,800円） ","1/8 スケール 全高：約250mm","岩元 邦仁","渡邊 恭大","PVC&ABS製塗装済完成品",Alter,https://alter-web.jp/products/521/,"/blog_altair/2022/86/,"
"冨岡 義勇","テレビアニメ「鬼滅の刃」","Kimetsu No Yaiba Tomioka Giyu","2023年6月発売 ","22,880円（税抜20,800円） ","1/8 スケール 全高：約240mm（台座含む）","目出ル金","けん＋渡邊 恭大","PVC&ABS製塗装済完成品",Alter,https://alter-web.jp/products/522/,"/blog_altair/2022/88/,"
"キリト","ソードアート・オンライン","SWORD ART ONLINE Kirito","2022年3月発売 ","18,480円（税抜16,800円） ","1/7 スケール 全高：約260mm","蒼炎の人形師","渡邊 恭大","PVC&ABS製塗装済完成品",Alter,https://alter-web.jp/products/493/,"/blog_altair/2022/84/,/blog_altair/2021/79/,"
"セイバー／ガウェイン","Fate/Grand Order","Fate/Grand Order Saber/Gawain","2022年1月発売 ","19,580円（税抜17,800円） ","1/8 スケール 全高：約250mm","岩元 邦仁","鉄森 七方","PVC&ABS製塗装済完成品",Alter,https://alter-web.jp/products/487/,"/blog_altair/2020/77/,"
"キャスター／マーリン","Fate/Grand Order","","2020年12月発売 ","22,500円+税 ","1/8 スケール 全高：約280mm（武器含む）","岩元 邦仁","星名 詠美","PVC製塗装済完成品ポーズは２種（通常／抜刀）が再現可能",Alter,https://alter-web.jp/products/246/,"/blog_altair/2020/78/,/blog_altair/2019/70/,"
"セイバー／アーサー・ペンドラゴン［プロトタイプ］","Fate/Grand Order","","2020年7月発売 ","17,200円+税 ","1/8 スケール 全高：約240mm","蒼炎の人形師","鉄森 七方","PVC製塗装済完成品第二再臨の姿も再現可能（剣２種／マントは着脱可能）",Alter,https://alter-web.jp/products/239/,"/blog_altair/2018/67/,"
"天ヶ瀬 冬馬","アイドルマスター SideM","","2020年2月発売 ","12,800円+税 ","1/8 スケール 全高：約230mm","ソガ氏（モワノー）","DUTCH","PVC製塗装済完成品右腕２種付属",Alter,https://alter-web.jp/products/247/,"/blog_altair/2019/69/,"
"テイルズ オブ ヴェスペリア　ユーリ・ローウェル　心の中の聖騎士様Ver.＆ラピード","テイルズ オブ ヴェスペリア","","2019年12月発売 ","16,800円+税 ","1/8 スケール 全高：【ユーリ】約200mm 　　　【ラピード】約170mm","沼倉 としあき","DUTCH","PVC製塗装済完成品",Alter,https://alter-web.jp/products/238/,"/blog_altair/2019/74/,/blog_altair/2018/65/,"
"アヴェンジャー／巌窟王 エドモン・ダンテス","Fate/Grand Order","","2019年5月発売 ","12,800円+税 ","1/8 スケール 全高：約240mm","いまい（モワノー） 原型協力：アルター","星名 詠美","PVC製塗装済完成品マントを外した姿も再現可能（右腕2種／スカーフ2種）",Alter,https://alter-web.jp/products/228/,"/blog_altair/2019/72/,/blog_altair/2018/61/,"
"テイルズ オブ ベルセリア　アイゼン","テイルズ オブ ベルセリア","","2019年1月発売 ","12,800円+税 ","1/8 スケール 全高：約220mm","岩元 邦仁","渡邊 恭大","PVC製塗装済完成品",Alter,https://alter-web.jp/products/219/,"/blog_altair/2018/58/,"
"ディーオ・エラクレア","ラストエグザイル-銀翼のファム-","","2018年11月発売 ","11,800円+税 ","1/8 スケール 全高：約210mm","羽根 モトカツ","DUTCH","PVC製塗装済完成品ゴーグルが付属",Alter,https://alter-web.jp/products/205/,"/blog_altair/2018/52/,"
"テイルズ オブ ゼスティリア ザ クロス　スレイ","テイルズ オブ ゼスティリア ザ クロス","","2018年10月発売 ","13,800円+税 ","1/7 スケール 全高：約170mm","いまい（モワノー） 原型協力：アルター","DUTCH","PVC製塗装済完成品",Alter,https://alter-web.jp/products/216/,"/blog_altair/2018/56/,"
"テイルズ オブ ゼスティリア ザ クロス　ミクリオ","テイルズ オブ ゼスティリア ザ クロス","","2018年10月発売 ","12,800円+税 ","1/7 スケール 全高：約200mm（武器含む）","いまい（モワノー） 原型協力：アルター","DUTCH","PVC製塗装済完成品",Alter,https://alter-web.jp/products/217/,"/blog_altair/2018/56/,"
"葉月 渚","Free!-Eternal Summer-","","2018年10月発売 ","12,800円+税 ","1/8 スケール 全高：約250mm","蒼炎の人形師","渡邊 恭大","PVC製塗装済完成品ゴーグルが付属",Alter,https://alter-web.jp/products/210/,"/blog_altair/2018/55/,"
"竜ヶ崎 怜","Free!-Eternal Summer-","","2018年10月発売 ","12,800円+税 ","1/8 スケール 全高：約225mm","沼倉 としあき","沼倉 としあき","PVC製塗装済完成品ゴーグルが付属",Alter,https://alter-web.jp/products/211/,"/blog_altair/2018/55/,"
"アーチャー","Fate/stay night [Unlimited Blade Works]","","2018年9月発売 2016年2月発売 ","11,800円+税 ","1/8 スケール 全高：約250mm（武器含む）","鬼頭 祥子【アーチャー】 鬼頭 栄作【武器】 原型協力：アルター","沼倉 としあき","PVC製塗装済完成品頭部２種、武器２種（剣／弓）付属",Alter,https://alter-web.jp/products/14/,"/blog_altair/2017/53/,"
"山崎 宗介","Free!-Eternal Summer-","","2018年8月発売 ","11,800円+税 ","1/8 スケール 全高：約240mm","狐火郎＋沼倉 としあき","渡邊 恭大","PVC製塗装済完成品ゴーグルが付属",Alter,https://alter-web.jp/products/204/,"/blog_altair/2017/51/,"
"カミュ","うたの☆プリンスさまっ♪ マジLOVE2000％","","2018年2月発売 ","10,800円+税 ","1/8 スケール 全高：約230mm","蒼炎の人形師","DUTCH","PVC製塗装済完成品",Alter,https://alter-web.jp/products/194/,"/blog_altair/2017/41/,"
"朔間 零","あんさんぶるスターズ！","","2017年12月発売 ","11,800円+税 ","1/7 スケール 全高：約260mm","いまい（モワノー）","鉄森 七方","PVC製塗装済完成品",Alter,https://alter-web.jp/products/157/,"/blog_altair/2017/36/,"
"美風 藍","うたの☆プリンスさまっ♪ マジLOVE2000％","","2017年12月発売 ","10,800円+税 ","1/8 スケール 全高：約220mm","ゆま（スワンボートのスーザ）","星名 詠美","PVC製塗装済完成品",Alter,https://alter-web.jp/products/186/,"/blog_altair/2017/41/,"
"七瀬 遙＆橘 真琴","映画 ハイ☆スピード！－Free! Starting Days－","","2017年11月発売 ","14,800円+税 ","1/7 スケール 全高：【遙】約180mm 　　　【真琴】約210mm","沼倉 としあき","沼倉 としあき＋DUTCH","PVC製塗装済完成品単体ディスプレイが可能（台座は各１個付属）",Alter,https://alter-web.jp/products/183/,"/blog_altair/2017/40/,/blog_altair/2017/35/,"
"黒崎 蘭丸","うたの☆プリンスさまっ♪ マジLOVE2000％","","2017年10月発売 ","10,800円+税 ","1/8 スケール 全高：約230mm","岩元 邦仁","DUTCH","PVC製塗装済完成品",Alter,https://alter-web.jp/products/182/,"/blog_altair/2017/39/,"
"愛島 セシル","うたの☆プリンスさまっ♪ マジLOVE1000％","","2017年9月発売 ","12,800円+税 ","1/8 スケール 全高：約230mm（台座含む）","狐火郎 原型協力：アルター","渡邊 恭大","PVC製塗装済完成品",Alter,https://alter-web.jp/products/184/,"/blog_altair/2017/49/,/blog_altair/2017/34/,"
"寿 嶺二","うたの☆プリンスさまっ♪ マジLOVE2000％","","2017年9月発売 ","10,800円+税 ","1/8 スケール 全高：約220mm","蒼炎の人形師","鉄森 七方","PVC製塗装済完成品",Alter,https://alter-web.jp/products/185/,"/blog_altair/2017/39/,"
"朔間 凛月","あんさんぶるスターズ！","","2017年7月発売 ","11,800円+税 ","1/7 スケール 全高：約250mm","いまい（モワノー）","鉄森 七方","PVC製塗装済完成品",Alter,https://alter-web.jp/products/45/,"/blog_altair/2016/26/,"
"レオナルド・ウォッチ　Ending Ver.","血界戦線","","2016年11月発売 ","10,800円+税 ","1/7 スケール 全高：約210mm","蒼炎の人形師","渡邊 恭大","PVC製塗装済完成品表情は２種（レオナルド頭部２種／ソニック２種）が再現可能",Alter,https://alter-web.jp/products/40/,"/blog_altair/2016/33/,"
"テイルズ オブ エクシリア2　ユリウス・ウィル・クルスニク","テイルズ オブ エクシリア2","","2016年10月発売 ","11,800円+税 ","1/8 スケール 全高：約220mm","岩元 邦仁","星名 詠美","PVC製塗装済完成品",Alter,https://alter-web.jp/products/46/,""
"テイルズ オブ エクシリア2　ルドガー・ウィル・クルスニク","テイルズ オブ エクシリア2","","2016年7月発売 ","10,800円+税 ","1/8 スケール 全高：約210mm","岩元 邦仁","ガレキの翔子","PVC製塗装済完成品",Alter,https://alter-web.jp/products/41/,""
"折原 臨也　サイケデリックVer.","デュラララ!!×2","","2016年7月発売 ","11,000円+税 ","1/8 スケール 全高：約170mm（台座含む）","狐火郎＋ガレキの翔子","ガレキの翔子","PVC製塗装済完成品",Alter,https://alter-web.jp/products/42/,""
"伏見 猿比古","K MISSING KINGS","","2016年4月発売 ","9,800円+税 ","1/8 スケール 全高：約240mm（帽子含む）","ぴろん 原型協力：アルター","鉄森 七方","PVC製塗装済完成品",Alter,https://alter-web.jp/products/13/,""
"八田 美咲","K MISSING KINGS","","2016年4月発売 ","9,800円+税 ","1/8 スケール 全高：約230mm（銃含む）","さとう よしみ ＋ 蒼炎の人形師","渡邊 恭大","PVC製塗装済完成品頭部2種（眼帯有り／眼帯無し）付属",Alter,https://alter-web.jp/products/19/,""
"アーチャー","Fate/stay night [Unlimited Blade Works]","","2018年9月発売 2016年2月発売 ","11,800円+税 ","1/8 スケール 全高：約250mm（武器含む）","鬼頭 祥子【アーチャー】 鬼頭 栄作【武器】 原型協力：アルター","沼倉 としあき","PVC製塗装済完成品頭部２種、武器２種（剣／弓）付属",Alter,https://alter-web.jp/products/14/,"/blog_altair/2017/53/,"
"七瀬 遙","Free!","","2016年2月発売 2014年10月発売 ","8,800円+税 ","1/8 スケール 全高：約220mm","沼倉 としあき","鉄森 七方","PVC製塗装済完成品ゴーグルが付属",Alter,https://alter-web.jp/products/116/,""
"橘 真琴","Free!","","2016年2月発売 2014年10月発売 ","8,800円+税 ","1/8 スケール 全高：約230mm","岩元 邦仁","渡邊 恭大","PVC製塗装済完成品ゴーグルが付属",Alter,https://alter-web.jp/products/117/,""
"跡部 景吾","新テニスの王子様","","2015年11月発売 ","15,800円+税 ","1/8 スケール 全高：約230mm（台座含む）","狐火郎 原型協力：アルター","鉄森 七方","PVC製塗装済完成品王冠、マントは着脱可能",Alter,https://alter-web.jp/products/90/,""
"松岡 凛","Free!","","2015年9月発売 ","8,800円+税 ","1/8 スケール 全高：約225mm","KaNA（ヘビーゲイジ）＋沼倉 としあき","ALHIKO","PVC製塗装済完成品ゴーグルが付属",Alter,https://alter-web.jp/products/84/,""
"折原 臨也　Renewal Ver.","デュラララ!!×2","","2015年8月発売 ","8,800円+税 ","1/8 スケール 全高：約210mm","沼倉 としあき","沼倉 としあき","PVC製塗装済完成品携帯電話を持つ姿も再現可能※「折原 臨也」の一部仕様を変更した再販です",Alter,https://alter-web.jp/products/82/,""
"平和島 静雄　Renewal Ver.","デュラララ!!×2","","2015年8月発売 ","8,800円+税 ","1/8 スケール 全高：約220mm","沼倉 としあき＋齊藤 史樹＋蒼炎の人形師","蒼炎の人形師","PVC製塗装済完成品頭部２種（サングラス有り／サングラス無し）付属右手をポケットに入れた姿も再現可能※「平和島 静雄」の一部仕様を変更した再販です",Alter,https://alter-web.jp/products/81/,""
"テイルズ オブ グレイセス エフ　アスベル・ラント","テイルズ オブ グレイセス エフ","","2015年7月発売 ","8,800円+税 ","1/8 スケール 全高：約180mm","ゆま（スワンボートのスーザ）","鉄森 七方","PVC製塗装済完成品頭部２種（通常Ver.／未来への系譜編Ver.）付属",Alter,https://alter-web.jp/products/79/,""
"テイルズ オブ シンフォニア　ロイド・アーヴィング","テイルズ オブ シンフォニア","","2015年6月発売 ","8,800円+税 ","1/8 スケール 全高：約230mm（武器／台座含む）","岩元 邦仁","沼倉 としあき","PVC製塗装済完成品",Alter,https://alter-web.jp/products/74/,""
"テイルズ オブ ジ アビス　ルーク・フォン・ファブレ","テイルズ オブ ジ アビス","","2015年6月発売 2012年4月発売 ","8,800円+税 ","1/8 スケール 全高：約220mm（武器／台座含む）","荒川 貴大（ヘビーゲイジ）","―","PVC製塗装済完成品頭部２種（長髪Ver.／短髪Ver.）付属",Alter,https://alter-web.jp/products/162/,""
"四ノ宮 那月","うたの☆プリンスさまっ♪マジLOVE1000％","","2015年5月発売 ","8,200円+税 ","1/8 スケール 全高：約230mm","ぴろん 原型協力：アルター","鉄森 七方","PVC製塗装済完成品表情は２種が再現可能",Alter,https://alter-web.jp/products/70/,""
"来栖 翔","うたの☆プリンスさまっ♪マジLOVE1000％","","2015年5月発売 ","8,200円+税 ","1/8 スケール 全高：約210mm（台座含む）","ALHIKO","鉄森 七方","PVC製塗装済完成品表情は２種が再現可能",Alter,https://alter-web.jp/products/71/,""
"夏目 貴志","夏目友人帳","","2015年1月発売","7,800円+税 ","1/8 スケール 全高：約180mm（台座含む）","森脇 直人＋みらの 原型協力：アルター","渡邊 恭大","PVC製塗装済完成品着物は着脱可能※「夏目 貴志」の一部仕様（夏目頭部／ニャンコ先生等）を変更した再販です",Alter,https://alter-web.jp/products/20/,""
"七瀬 遙","Free!","","2016年2月発売 2014年10月発売 ","8,800円+税 ","1/8 スケール 全高：約220mm","沼倉 としあき","鉄森 七方","PVC製塗装済完成品ゴーグルが付属",Alter,https://alter-web.jp/products/116/,""
"橘 真琴","Free!","","2016年2月発売 2014年10月発売 ","8,800円+税 ","1/8 スケール 全高：約230mm","岩元 邦仁","渡邊 恭大","PVC製塗装済完成品ゴーグルが付属",Alter,https://alter-web.jp/products/117/,""
"聖川 真斗","うたの☆プリンスさまっ♪マジLOVE1000％","","2014年6月発売 ","7,800円+税 ","1/8 スケール 全高：約230mm","岩元 邦仁 原型協力：アルター","渡邊 恭大","PVC製塗装済完成品表情は２種が再現可能",Alter,https://alter-web.jp/products/105/,""
"神宮寺 レン","うたの☆プリンスさまっ♪マジLOVE1000％","","2014年6月発売 ","7,800円+税 ","1/8 スケール 全高：約230mm","岩元 邦仁 原型協力：アルター","渡邊 恭大","PVC製塗装済完成品表情は２種が再現可能",Alter,https://alter-web.jp/products/106/,""
"テイルズ オブ シンフォニア　ゼロス・ワイルダー","テイルズ オブ シンフォニア","","2014年3月発売 ","8,800円+税 ","1/8 スケール 全高：約220mm（台座含む）","沼倉 としあき","沼倉 としあき","PVC製塗装済完成品",Alter,https://alter-web.jp/products/97/,""
"一十木 音也","うたの☆プリンスさまっ♪マジLOVE1000％","","2014年1月発売 2013年7月発売 ","7,800円+税 ","1/8 スケール 全高：約220mm","TOMO 原型協力：アルター","—","PVC製塗装済完成品表情は２種が再現可能",Alter,https://alter-web.jp/products/144/,""
"一ノ瀬 トキヤ","うたの☆プリンスさまっ♪マジLOVE1000％","","2014年1月発売 2013年7月発売 ","7,800円+税 ","1/8 スケール 全高：約230mm","岩元 邦仁 原型協力：アルター","—","PVC製塗装済完成品表情は２種が再現可能",Alter,https://alter-web.jp/products/145/,""
"テイルズ オブ ヴェスペリア　天を射る矢（アルトスク）のレイヴン","テイルズ オブ ヴェスペリア","","2013年10月発売 ","8,800円+税 ","1/8 スケール 全高：【レイヴン】約200mm（台座含む） 　　　【 ミニフィギュア】約60mm","あかつき【レイヴン】 たいら ひとし【ミニフィギュア】","—","PVC製塗装済完成品頭部は２種（通常／髪下ろし）が再現可能「暴走おっさん風ミニフィギュア」付属",Alter,https://alter-web.jp/products/149/,""
"一十木 音也","うたの☆プリンスさまっ♪マジLOVE1000％","","2014年1月発売 2013年7月発売 ","7,800円+税 ","1/8 スケール 全高：約220mm","TOMO 原型協力：アルター","—","PVC製塗装済完成品表情は２種が再現可能",Alter,https://alter-web.jp/products/144/,""
